order_id,user_id,product_id,product_name,category,province,city,price,quantity,order_time,pay_status
2026042400253,u0020,p007,福鼎白茶,茶叶,浙江省,杭州,180.00,3,2026-04-24 05:11:45,已支付
2026030200254,u0132,p003,平和蜜柚,水果,广东省,广州,35.50,4,2026-03-02 03:23:44,已退款
2026040600255,u0176,p007,福鼎白茶,茶叶,广东省,广州,180.00,1,2026-04-06 06:54:51,已支付
2026031400256,u0027,p010,福州茉莉花茶,茶叶,福建省,厦门,120.00,0,2026-03-14 08:56:56,已支付
2026041900257,u0069,p005,古田银耳,干货,上海市,上海,68.00,5,2026-04-19 11:52:51,已退款
2026030400258,u0165,p006,莆田桂圆干,干货,福建省,厦门,45.00,3,2026-03-04 02:09:01,已支付
2026051300259,u0098,p007,福鼎白茶,茶叶,福建省,泉州,180.00,2,2026-05-13 21:23:07,已支付
2026050600260,u0153,p006,莆田桂圆干,干货,福建省,厦门,45.00,2,2026-05-06 19:30:29,未支付
2026012700261,u0127,p008,永春芦柑,水果,广东省,广州,28.00,4,2026-01-27 21:33:57,未支付
2026010900262,u0049,p002,安溪铁观音,茶叶,浙江省,杭州,150.00,2,2026-01-09 04:06:29,未支付
2026032500263,u0097,p012,漳州荔枝,水果,福建省,厦门,42.00,3,2026-03-25 10:08:28,已支付
2026041900264,u0051,p012,漳州荔枝,水果,福建省,厦门,-10.00,2,2026-04-19 18:08:39,已支付
2026041300265,u0029,p001,武夷岩茶,茶叶,广东省,广州,199.00,0,2026-04-13 18:29:25,已支付
2026022600266,u0024,p001,武夷岩茶,茶叶,浙江省,杭州,199.00,3,2026-02-26 15:36:58,已支付
2026040500267,u0112,p010,福州茉莉花茶,茶叶,广东省,广州,-10.00,4,2026-04-05 21:39:17,未支付
2026012900268,u0016,p012,漳州荔枝,水果,浙江省,杭州,42.00,2,2026-01-29 07:09:33,未支付
2026041800269,u0069,p003,平和蜜柚,水果,福建省,泉州,35.50,5,2026-04-18 07:26:57,已支付
2026012800270,u0011,p005,古田银耳,干货,广东省,广州,68.00,3,2026-01-28 17:42:31,已支付
2026041100271,u0171,p011,厦门芒果干,干货,浙江省,杭州,38.00,5,2026-04-11 10:58:54,未支付
2026010400272,u0133,p011,厦门芒果干,干货,上海市,上海,38.00,1,2026-01-04 09:51:06,已支付
2026031700273,u0177,p007,福鼎白茶,茶叶,福建省,厦门,180.00,1,2026-03-17 05:08:04,未支付
2026022600274,u0091,p004,漳州蕉,水果,上海市,上海,20.00,0,2026-02-26 18:01:31,已支付
2026042000275,u0044,p009,闽北香菇,干货,浙江省,杭州,55.00,1,2026-04-20 18:49:31,已支付
2026041400276,u0047,p011,厦门芒果干,干货,上海市,上海,38.00,2,2026-04-14 19:32:29,已退款
2026021200277,u0193,p003,平和蜜柚,水果,浙江省,杭州,35.50,1,2026-02-12 18:38:59,已支付
2026021100278,u0008,p006,莆田桂圆干,干货,福建省,泉州,45.00,4,2026-02-11 16:18:54,已退款
2026031700279,u0094,p011,厦门芒果干,干货,广东省,广州,38.00,0,2026-03-17 23:15:11,已退款
2026010500280,u0060,p009,闽北香菇,干货,福建省,福州,55.00,5,2026-01-05 06:32:24,已支付
2026041300281,u0165,p009,闽北香菇,干货,上海市,上海,-10.00,1,2026-04-13 00:28:20,已支付
2026052200282,u0038,p010,福州茉莉花茶,茶叶,福建省,福州,120.00,0,2026-05-22 21:25:50,已支付
2026052600283,u0008,p012,漳州荔枝,水果,福建省,厦门,42.00,2,2026-05-26 04:59:24,已支付
2026022000284,u0106,p001,武夷岩茶,茶叶,上海市,上海,199.00,4,2026-02-20 05:37:44,已支付
2026042000285,u0089,p011,厦门芒果干,干货,广东省,广州,38.00,5,2026-04-20 12:37:01,已退款
2026051200286,u0042,p004,漳州蕉,水果,福建省,福州,20.00,3,2026-05-12 00:53:59,已退款
2026031300287,u0085,p006,莆田桂圆干,干货,福建省,厦门,45.00,4,2026-03-13 12:31:52,已退款
2026010600288,u0182,p010,福州茉莉花茶,茶叶,福建省,厦门,120.00,2,2026-01-06 19:31:39,已支付
2026012500289,u0008,p012,漳州荔枝,水果,福建省,泉州,42.00,2,2026-01-25 03:47:15,已支付
2026010500290,u0144,p010,福州茉莉花茶,茶叶,福建省,泉州,120.00,3,2026-01-05 09:36:31,未支付
2026050400291,u0150,p007,福鼎白茶,茶叶,上海市,上海,-10.00,1,2026-05-04 07:40:04,已支付
2026042500292,u0016,p011,厦门芒果干,干货,浙江省,杭州,38.00,3,2026-04-25 19:41:03,未支付
2026012900293,u0141,p003,平和蜜柚,水果,广东省,广州,35.50,3,2026-01-29 02:57:38,未支付
2026042200294,u0072,p007,福鼎白茶,茶叶,上海市,上海,180.00,3,2026-04-22 07:17:41,已退款
2026040100295,u0115,p001,武夷岩茶,茶叶,上海市,上海,199.00,5,2026-04-01 10:43:36,未支付
2026041900296,u0148,p011,厦门芒果干,干货,福建省,厦门,38.00,4,2026-04-19 13:45:41,已支付
2026021000297,u0018,p003,平和蜜柚,水果,广东省,广州,35.50,0,2026-02-10 07:31:37,已支付
2026020700298,u0077,p004,漳州蕉,水果,上海市,上海,20.00,4,2026-02-07 13:41:26,已支付
2026041000299,u0149,p008,永春芦柑,水果,福建省,福州,28.00,4,2026-04-10 02:11:54,已退款
2026052200300,u0143,p010,福州茉莉花茶,茶叶,浙江省,杭州,120.00,5,2026-05-22 19:27:00,已退款
2026011600301,u0024,p010,福州茉莉花茶,茶叶,福建省,福州,120.00,4,2026-01-16 11:51:36,已支付
2026021300302,u0154,p010,福州茉莉花茶,茶叶,上海市,上海,120.00,4,2026-02-13 00:18:02,未支付
2026011500303,u0075,p008,永春芦柑,水果,福建省,泉州,28.00,1,2026-01-15 15:28:27,已退款
2026041500304,u0024,p004,漳州蕉,水果,福建省,福州,20.00,1,2026-04-15 00:55:42,已支付
2026041300305,u0017,p001,武夷岩茶,茶叶,福建省,厦门,199.00,2,2026-04-13 16:27:40,已支付
2026042400306,u0112,p008,永春芦柑,水果,福建省,厦门,28.00,1,2026-04-24 11:12:55,已支付
2026053000307,u0040,p006,莆田桂圆干,干货,广东省,广州,45.00,5,2026-05-30 10:36:42,已支付
2026052700308,u0034,p011,厦门芒果干,干货,福建省,泉州,38.00,5,2026-05-27 19:42:06,已支付
2026040300309,u0015,p002,安溪铁观音,茶叶,福建省,福州,150.00,0,2026-04-03 03:25:49,已支付
2026030200310,u0140,p004,漳州蕉,水果,福建省,厦门,20.00,3,2026-03-02 00:16:46,已支付
2026050200311,u0148,p010,福州茉莉花茶,茶叶,福建省,泉州,120.00,3,2026-05-02 05:26:15,已支付
2026020400312,u0071,p009,闽北香菇,干货,福建省,厦门,55.00,2,2026-02-04 15:44:43,已支付
2026052100313,u0170,p006,莆田桂圆干,干货,福建省,福州,45.00,1,2026-05-21 08:14:41,已支付
2026050300314,u0058,p001,武夷岩茶,茶叶,浙江省,杭州,199.00,0,2026-05-03 22:35:07,已支付
2026052500315,u0035,p010,福州茉莉花茶,茶叶,福建省,泉州,120.00,0,2026-05-25 12:23:08,已支付
2026040600316,u0165,p003,平和蜜柚,水果,福建省,福州,35.50,3,2026-04-06 20:58:25,已支付
2026041400317,u0072,p009,闽北香菇,干货,福建省,福州,55.00,4,2026-04-14 04:42:56,已支付
2026021900318,u0049,p002,安溪铁观音,茶叶,上海市,上海,150.00,1,2026-02-19 23:32:09,已支付
2026042000319,u0188,p002,安溪铁观音,茶叶,福建省,厦门,150.00,4,2026-04-20 11:26:01,已支付
2026040400320,u0051,p001,武夷岩茶,茶叶,福建省,泉州,199.00,2,2026-04-04 21:23:42,已支付
2026022000321,u0177,p008,永春芦柑,水果,福建省,泉州,28.00,4,2026-02-20 07:09:41,已支付
2026031200322,u0058,p011,厦门芒果干,干货,福建省,福州,38.00,0,2026-03-12 05:38:59,未支付
2026030400323,u0058,p007,福鼎白茶,茶叶,广东省,广州,180.00,5,2026-03-04 12:00:57,已支付
2026010300324,u0104,p008,永春芦柑,水果,广东省,广州,28.00,0,2026-01-03 20:05:51,未支付
2026021900325,u0083,p011,厦门芒果干,干货,浙江省,杭州,38.00,1,2026-02-19 18:15:11,已支付
2026011900326,u0148,p012,漳州荔枝,水果,福建省,厦门,42.00,2,2026-01-19 18:53:32,已支付
2026013000327,u0009,p008,永春芦柑,水果,福建省,泉州,28.00,1,2026-01-30 05:03:40,已支付
2026051900328,u0183,p009,闽北香菇,干货,福建省,厦门,55.00,3,2026-05-19 16:09:35,已支付
2026031200329,u0016,p011,厦门芒果干,干货,浙江省,杭州,-10.00,1,2026-03-12 18:56:18,未支付
2026013100330,u0004,p009,闽北香菇,干货,广东省,广州,55.00,5,2026-01-31 21:12:36,未支付
2026020100331,u0114,p002,安溪铁观音,茶叶,广东省,广州,150.00,2,2026-02-01 14:21:21,已支付
2026011400332,u0065,p001,武夷岩茶,茶叶,广东省,广州,199.00,5,2026-01-14 17:52:01,未支付
2026011900333,u0015,p004,漳州蕉,水果,浙江省,杭州,20.00,4,2026-01-19 00:00:16,已支付
2026022200334,u0176,p009,闽北香菇,干货,福建省,福州,55.00,3,2026-02-22 19:07:07,已支付
2026012900335,u0168,p009,闽北香菇,干货,福建省,福州,55.00,4,2026-01-29 10:05:03,已支付
2026022800336,u0159,p008,永春芦柑,水果,福建省,福州,28.00,2,2026-02-28 21:54:03,已退款
2026021100337,u0155,p008,永春芦柑,水果,上海市,上海,28.00,0,2026-02-11 18:45:40,已支付
2026032400338,u0050,p008,永春芦柑,水果,上海市,上海,28.00,4,2026-03-24 17:29:57,已支付
2026053000339,u0054,p009,闽北香菇,干货,广东省,广州,55.00,0,2026-05-30 14:04:40,已支付
2026031800340,u0011,p001,武夷岩茶,茶叶,福建省,厦门,199.00,2,2026-03-18 17:25:59,已支付
2026051800341,u0141,p010,福州茉莉花茶,茶叶,福建省,泉州,120.00,2,2026-05-18 17:42:51,已退款
2026041900342,u0067,p012,漳州荔枝,水果,上海市,上海,42.00,1,2026-04-19 02:20:18,已支付
2026041800343,u0016,p011,厦门芒果干,干货,广东省,广州,38.00,3,2026-04-18 13:23:15,已支付
2026020400344,u0005,p006,莆田桂圆干,干货,浙江省,杭州,45.00,1,2026-02-04 10:15:03,未支付
2026041700345,u0121,p011,厦门芒果干,干货,上海市,上海,38.00,2,2026-04-17 02:49:10,已支付
2026022300346,u0053,p004,漳州蕉,水果,福建省,厦门,20.00,2,2026-02-23 14:17:38,已退款
2026031300347,u0138,p004,漳州蕉,水果,福建省,福州,20.00,1,2026-03-13 12:30:44,已支付
2026051200348,u0017,p011,厦门芒果干,干货,福建省,厦门,38.00,5,2026-05-12 02:09:22,已支付
2026020500349,u0059,p004,漳州蕉,水果,广东省,广州,20.00,2,2026-02-05 03:01:58,已支付
2026012100350,u0180,p010,福州茉莉花茶,茶叶,福建省,厦门,120.00,4,2026-01-21 05:45:16,未支付
2026050400351,u0176,p004,漳州蕉,水果,福建省,福州,20.00,1,2026-05-04 04:11:13,已支付
2026021200352,u0122,p003,平和蜜柚,水果,上海市,上海,35.50,4,2026-02-12 19:04:49,未支付
2026020100353,u0076,p001,武夷岩茶,茶叶,福建省,厦门,199.00,0,2026-02-01 02:41:16,已支付
2026030500354,u0012,p007,福鼎白茶,茶叶,福建省,福州,180.00,4,2026-03-05 04:22:25,已支付
2026012000355,u0043,p004,漳州蕉,水果,福建省,福州,20.00,5,2026-01-20 11:49:17,已支付
2026030700356,u0146,p005,古田银耳,干货,福建省,福州,68.00,0,2026-03-07 15:21:41,已支付
2026040700357,u0110,p005,古田银耳,干货,浙江省,杭州,68.00,1,2026-04-07 20:39:50,未支付
2026050100358,u0161,p011,厦门芒果干,干货,上海市,上海,38.00,5,2026-05-01 03:26:12,已支付
2026041700359,u0054,p003,平和蜜柚,水果,广东省,广州,35.50,2,2026-04-17 06:18:28,已支付
2026032100360,u0029,p003,平和蜜柚,水果,浙江省,杭州,35.50,0,2026-03-21 03:21:56,已退款
2026011700361,u0114,p004,漳州蕉,水果,上海市,上海,20.00,3,2026-01-17 01:54:59,已支付
2026022300362,u0144,p004,漳州蕉,水果,福建省,泉州,20.00,3,2026-02-23 12:29:31,已支付
2026020200363,u0057,p012,漳州荔枝,水果,福建省,厦门,42.00,1,2026-02-02 08:25:35,已支付
2026050100364,u0131,p006,莆田桂圆干,干货,上海市,上海,45.00,0,2026-05-01 13:51:01,未支付
2026022200365,u0193,p004,漳州蕉,水果,上海市,上海,20.00,5,2026-02-22 09:10:06,已支付
2026022800366,u0065,p006,莆田桂圆干,干货,上海市,上海,45.00,4,2026-02-28 10:07:43,未支付
2026050700367,u0078,p010,福州茉莉花茶,茶叶,福建省,厦门,120.00,5,2026-05-07 09:01:53,已支付
2026021700368,u0041,p005,古田银耳,干货,浙江省,杭州,68.00,1,2026-02-17 18:07:39,未支付
2026021500369,u0003,p010,福州茉莉花茶,茶叶,浙江省,杭州,120.00,2,2026-02-15 07:28:38,未支付
2026021900370,u0061,p009,闽北香菇,干货,福建省,泉州,55.00,0,2026-02-19 14:39:53,未支付
2026020400371,u0110,p010,福州茉莉花茶,茶叶,广东省,广州,120.00,5,2026-02-04 02:52:21,已支付
2026050700372,u0005,p012,漳州荔枝,水果,福建省,福州,42.00,5,2026-05-07 11:52:07,已支付
2026012800373,u0048,p006,莆田桂圆干,干货,福建省,泉州,45.00,1,2026-01-28 09:00:36,已支付
2026020800374,u0150,p001,武夷岩茶,茶叶,福建省,厦门,199.00,2,2026-02-08 10:23:16,已退款
2026022000375,u0109,p011,厦门芒果干,干货,上海市,上海,38.00,4,2026-02-20 14:55:35,已支付
2026031000376,u0098,p002,安溪铁观音,茶叶,福建省,福州,150.00,2,2026-03-10 22:05:29,已支付
2026021700377,u0126,p002,安溪铁观音,茶叶,福建省,福州,150.00,0,2026-02-17 05:58:23,已支付
2026011900378,u0079,p002,安溪铁观音,茶叶,福建省,福州,150.00,5,2026-01-19 04:16:51,已支付
2026042000379,u0124,p001,武夷岩茶,茶叶,福建省,厦门,199.00,2,2026-04-20 03:51:17,已支付
2026031400380,u0097,p011,厦门芒果干,干货,浙江省,杭州,38.00,5,2026-03-14 09:32:12,已退款
2026051800381,u0151,p005,古田银耳,干货,福建省,厦门,-10.00,2,2026-05-18 18:12:15,已支付
2026012500382,u0066,p006,莆田桂圆干,干货,上海市,上海,45.00,4,2026-01-25 09:25:55,已支付
2026031800383,u0124,p002,安溪铁观音,茶叶,福建省,泉州,150.00,4,2026-03-18 21:33:44,未支付
2026052200384,u0111,p011,厦门芒果干,干货,上海市,上海,38.00,1,2026-05-22 06:31:15,已支付
2026033000385,u0003,p002,安溪铁观音,茶叶,上海市,上海,-10.00,3,2026-03-30 22:18:16,已退款
2026050600386,u0199,p009,闽北香菇,干货,上海市,上海,55.00,1,2026-05-06 08:24:23,已支付
2026021000387,u0085,p008,永春芦柑,水果,福建省,泉州,28.00,2,2026-02-10 00:40:52,已支付
2026020500388,u0094,p010,福州茉莉花茶,茶叶,福建省,泉州,120.00,3,2026-02-05 06:10:47,已退款
2026041900389,u0023,p001,武夷岩茶,茶叶,福建省,泉州,-10.00,3,2026-04-19 23:43:57,已支付
2026051300390,u0061,p001,武夷岩茶,茶叶,广东省,广州,199.00,4,2026-05-13 23:35:34,已支付
2026051000391,u0122,p011,厦门芒果干,干货,浙江省,杭州,38.00,5,2026-05-10 17:31:48,已支付
2026011500392,u0184,p010,福州茉莉花茶,茶叶,福建省,福州,120.00,5,2026-01-15 17:33:01,已支付
2026010200393,u0131,p004,漳州蕉,水果,福建省,福州,-10.00,3,2026-01-02 11:10:43,已支付
2026010900394,u0032,p009,闽北香菇,干货,福建省,泉州,55.00,0,2026-01-09 11:29:12,已支付
2026041500395,u0029,p010,福州茉莉花茶,茶叶,浙江省,杭州,120.00,5,2026-04-15 13:26:03,已支付
2026051600396,u0160,p001,武夷岩茶,茶叶,广东省,广州,199.00,2,2026-05-16 05:05:07,已退款
2026010900397,u0124,p011,厦门芒果干,干货,福建省,厦门,38.00,2,2026-01-09 23:12:44,已支付
2026011500398,u0149,p012,漳州荔枝,水果,福建省,厦门,42.00,2,2026-01-15 17:49:33,已支付
2026011700399,u0013,p012,漳州荔枝,水果,福建省,厦门,42.00,-1,2026-01-17 12:14:20,已支付
2026010600400,u0114,p012,漳州荔枝,水果,福建省,福州,42.00,0,2026-01-06 21:00:37,未支付
2026052800401,u0068,p011,厦门芒果干,干货,福建省,福州,38.00,1,2026-05-28 08:14:52,已支付
2026050400402,u0042,p004,漳州蕉,水果,福建省,厦门,20.00,4,2026-05-04 04:54:35,已支付
2026022500403,u0179,p002,安溪铁观音,茶叶,福建省,福州,150.00,2,2026-02-25 01:02:51,已支付
2026010600404,u0067,p010,福州茉莉花茶,茶叶,福建省,厦门,120.00,1,2026-01-06 16:59:59,已支付
2026021100405,u0161,p008,永春芦柑,水果,福建省,福州,28.00,2,2026-02-11 03:38:21,已支付
2026042000406,u0027,p002,安溪铁观音,茶叶,福建省,福州,150.00,1,2026-04-20 02:27:50,已支付
2026010800407,u0199,p008,永春芦柑,水果,福建省,厦门,28.00,4,2026-01-08 15:14:12,已支付
2026052300408,u0161,p012,漳州荔枝,水果,上海市,上海,42.00,0,2026-05-23 19:35:07,已退款
2026051500409,u0055,p004,漳州蕉,水果,浙江省,杭州,20.00,4,2026-05-15 13:23:58,未支付
2026040500410,u0118,p010,福州茉莉花茶,茶叶,福建省,泉州,120.00,4,2026-04-05 04:20:25,未支付
2026031500411,u0005,p011,厦门芒果干,干货,福建省,泉州,38.00,4,2026-03-15 16:16:05,已支付
2026030800412,u0149,p001,武夷岩茶,茶叶,福建省,泉州,199.00,5,2026-03-08 14:52:56,已支付
2026052000413,u0059,p003,平和蜜柚,水果,福建省,福州,35.50,2,2026-05-20 01:26:20,已支付
2026030200414,u0109,p011,厦门芒果干,干货,福建省,泉州,38.00,4,2026-03-02 05:13:50,已支付
2026051000415,u0101,p004,漳州蕉,水果,上海市,上海,20.00,0,2026-05-10 19:05:01,已支付
2026011100416,u0180,p007,福鼎白茶,茶叶,浙江省,杭州,180.00,0,2026-01-11 20:18:27,已支付
2026051000417,u0044,p001,武夷岩茶,茶叶,上海市,上海,199.00,1,2026-05-10 19:43:55,已支付
2026010200418,u0105,p006,莆田桂圆干,干货,福建省,泉州,45.00,4,2026-01-02 22:14:08,已支付
2026050800419,u0037,p011,厦门芒果干,干货,浙江省,杭州,38.00,1,2026-05-08 12:04:12,已支付
2026012300420,u0076,p009,闽北香菇,干货,福建省,厦门,55.00,2,2026-01-23 04:31:31,未支付
2026031200421,u0173,p004,漳州蕉,水果,上海市,上海,20.00,5,2026-03-12 16:56:14,已支付
2026052100422,u0187,p002,安溪铁观音,茶叶,广东省,广州,150.00,5,2026-05-21 13:14:37,已支付
2026011300423,u0187,p012,漳州荔枝,水果,广东省,广州,42.00,1,2026-01-13 16:17:22,已支付
2026031500424,u0177,p012,漳州荔枝,水果,福建省,泉州,-10.00,5,2026-03-15 04:41:40,已支付
2026041600425,u0011,p011,厦门芒果干,干货,上海市,上海,38.00,0,2026-04-16 14:19:13,已支付
2026013100426,u0171,p004,漳州蕉,水果,广东省,广州,20.00,1,2026-01-31 13:00:46,已退款
2026042900427,u0070,p003,平和蜜柚,水果,上海市,上海,35.50,4,2026-04-29 18:20:36,已支付
2026041700428,u0065,p005,古田银耳,干货,福建省,福州,68.00,3,2026-04-17 11:20:57,已支付
2026051800429,u0038,p010,福州茉莉花茶,茶叶,上海市,上海,120.00,4,2026-05-18 06:45:08,已支付
2026050700430,u0042,p003,平和蜜柚,水果,广东省,广州,35.50,3,2026-05-07 06:30:49,已支付
2026032500431,u0192,p006,莆田桂圆干,干货,浙江省,杭州,45.00,3,2026-03-25 00:00:16,已支付
2026042000432,u0069,p010,福州茉莉花茶,茶叶,上海市,上海,120.00,2,2026-04-20 18:25:49,已支付
2026020900433,u0177,p007,福鼎白茶,茶叶,广东省,广州,180.00,2,2026-02-09 19:04:37,已支付
2026011000434,u0055,p005,古田银耳,干货,福建省,泉州,68.00,3,2026-01-10 08:03:53,已退款
2026020100435,u0069,p007,福鼎白茶,茶叶,浙江省,杭州,180.00,3,2026-02-01 07:21:16,未支付
2026021700436,u0087,p001,武夷岩茶,茶叶,福建省,福州,199.00,0,2026-02-17 22:32:13,未支付
2026042900437,u0066,p002,安溪铁观音,茶叶,福建省,厦门,150.00,5,2026-04-29 10:44:35,未支付
2026012900438,u0171,p004,漳州蕉,水果,浙江省,杭州,20.00,5,2026-01-29 06:50:29,已支付
2026040700439,u0061,p010,福州茉莉花茶,茶叶,福建省,福州,120.00,0,2026-04-07 22:36:31,已支付
2026032000440,u0076,p008,永春芦柑,水果,福建省,福州,28.00,5,2026-03-20 16:29:34,已支付
2026032900441,u0183,p005,古田银耳,干货,福建省,福州,68.00,4,2026-03-29 02:05:55,已支付
2026030400442,u0028,p009,闽北香菇,干货,浙江省,杭州,55.00,3,2026-03-04 02:43:57,已支付
2026041900443,u0100,p005,古田银耳,干货,广东省,广州,68.00,2,2026-04-19 06:12:38,已退款
2026053100444,u0015,p011,厦门芒果干,干货,上海市,上海,38.00,0,2026-05-31 00:05:09,未支付
2026051300445,u0060,p003,平和蜜柚,水果,广东省,广州,35.50,1,2026-05-13 19:54:18,已支付
2026013000446,u0141,p007,福鼎白茶,茶叶,福建省,福州,180.00,5,2026-01-30 13:30:37,已支付
2026042800447,u0073,p007,福鼎白茶,茶叶,福建省,泉州,180.00,1,2026-04-28 10:51:14,已支付
2026010200448,u0159,p005,古田银耳,干货,福建省,泉州,68.00,3,2026-01-02 00:54:55,已支付
2026020500449,u0069,p003,平和蜜柚,水果,福建省,厦门,35.50,3,2026-02-05 23:40:41,未支付
2026012900450,u0012,p006,莆田桂圆干,干货,广东省,广州,45.00,3,2026-01-29 07:23:32,已退款
2026032400451,u0135,p012,漳州荔枝,水果,广东省,广州,42.00,2,2026-03-24 23:24:22,已支付
2026033100452,u0179,p011,厦门芒果干,干货,上海市,上海,38.00,1,2026-03-31 01:58:52,已支付
2026021000453,u0108,p001,武夷岩茶,茶叶,福建省,泉州,199.00,2,2026-02-10 01:01:06,已支付
2026012800454,u0195,p002,安溪铁观音,茶叶,福建省,福州,150.00,3,2026-01-28 06:14:46,已退款
2026040600455,u0103,p002,安溪铁观音,茶叶,福建省,泉州,150.00,1,2026-04-06 20:51:51,已退款
2026040900456,u0151,p012,漳州荔枝,水果,广东省,广州,42.00,2,2026-04-09 16:26:31,已支付
2026052500457,u0181,p006,莆田桂圆干,干货,福建省,福州,45.00,0,2026-05-25 01:52:01,已退款
2026021100458,u0150,p007,福鼎白茶,茶叶,上海市,上海,180.00,0,2026-02-11 22:46:44,已支付
2026041200459,u0030,p008,永春芦柑,水果,福建省,厦门,28.00,3,2026-04-12 07:31:59,已支付
2026010400460,u0125,p002,安溪铁观音,茶叶,福建省,厦门,150.00,2,2026-01-04 02:14:44,已支付
2026011600461,u0104,p010,福州茉莉花茶,茶叶,福建省,厦门,120.00,0,2026-01-16 12:53:12,已支付
2026020400462,u0041,p010,福州茉莉花茶,茶叶,广东省,广州,120.00,5,2026-02-04 00:14:06,已支付
2026040900463,u0114,p007,福鼎白茶,茶叶,福建省,福州,180.00,4,2026-04-09 07:58:07,已支付
2026010600464,u0183,p011,厦门芒果干,干货,福建省,泉州,38.00,2,2026-01-06 01:06:19,已退款
2026021000465,u0099,p007,福鼎白茶,茶叶,福建省,福州,180.00,3,2026-02-10 01:32:29,已支付
2026020700466,u0033,p010,福州茉莉花茶,茶叶,上海市,上海,120.00,3,2026-02-07 11:05:27,已支付
2026041200467,u0042,p003,平和蜜柚,水果,广东省,广州,35.50,5,2026-04-12 12:33:09,已支付
2026052300468,u0072,p001,武夷岩茶,茶叶,福建省,福州,199.00,5,2026-05-23 07:36:13,已退款
2026032500469,u0137,p008,永春芦柑,水果,广东省,广州,28.00,2,2026-03-25 02:47:07,未支付
2026012200470,u0111,p005,古田银耳,干货,上海市,上海,68.00,2,2026-01-22 19:55:47,已支付
2026022400471,u0091,p003,平和蜜柚,水果,浙江省,杭州,35.50,1,2026-02-24 13:30:08,已支付
2026011900472,u0121,p008,永春芦柑,水果,广东省,广州,28.00,2,2026-01-19 21:10:12,已支付
2026030100473,u0101,p004,漳州蕉,水果,福建省,福州,20.00,0,2026-03-01 15:53:10,已支付
2026031600474,u0105,p009,闽北香菇,干货,浙江省,杭州,55.00,0,2026-03-16 02:18:51,未支付
2026041300475,u0018,p004,漳州蕉,水果,福建省,福州,20.00,1,2026-04-13 01:20:21,已退款
2026022400476,u0098,p011,厦门芒果干,干货,福建省,福州,38.00,3,2026-02-24 03:33:16,已退款
2026012800477,u0015,p005,古田银耳,干货,广东省,广州,68.00,5,2026-01-28 15:16:38,已支付
2026012400478,u0096,p012,漳州荔枝,水果,福建省,泉州,42.00,1,2026-01-24 08:18:38,已支付
2026041000479,u0071,p007,福鼎白茶,茶叶,福建省,泉州,180.00,2,2026-04-10 20:31:56,已支付
2026012300480,u0021,p005,古田银耳,干货,福建省,福州,68.00,2,2026-01-23 08:48:31,已支付
2026050700481,u0057,p010,福州茉莉花茶,茶叶,福建省,福州,120.00,3,2026-05-07 18:04:53,已支付
2026052200482,u0175,p003,平和蜜柚,水果,福建省,泉州,35.50,0,2026-05-22 03:32:40,已支付
2026052500483,u0158,p011,厦门芒果干,干货,浙江省,杭州,38.00,2,2026-05-25 07:36:16,未支付
2026031900484,u0168,p011,厦门芒果干,干货,浙江省,杭州,38.00,1,2026-03-19 10:14:33,已支付
2026021600485,u0028,p006,莆田桂圆干,干货,福建省,厦门,45.00,4,2026-02-16 13:13:46,已支付
2026041100486,u0172,p004,漳州蕉,水果,上海市,上海,20.00,4,2026-04-11 09:02:20,已退款
2026031100487,u0037,p012,漳州荔枝,水果,福建省,泉州,42.00,4,2026-03-11 10:18:45,已支付
2026041300488,u0071,p011,厦门芒果干,干货,福建省,厦门,38.00,1,2026-04-13 10:09:25,已支付
2026011700489,u0088,p001,武夷岩茶,茶叶,浙江省,杭州,199.00,4,2026-01-17 05:52:46,已支付
2026011700490,u0145,p008,永春芦柑,水果,福建省,泉州,28.00,0,2026-01-17 21:14:46,已支付
2026012700491,u0032,p006,莆田桂圆干,干货,福建省,泉州,45.00,4,2026-01-27 23:59:37,已支付
2026031900492,u0194,p001,武夷岩茶,茶叶,福建省,泉州,199.00,5,2026-03-19 16:20:15,已支付
2026013000493,u0092,p005,古田银耳,干货,浙江省,杭州,68.00,4,2026-01-30 09:12:00,已支付
2026031300494,u0105,p008,永春芦柑,水果,广东省,广州,28.00,0,2026-03-13 02:12:41,已支付
2026011100495,u0106,p003,平和蜜柚,水果,浙江省,杭州,35.50,3,2026-01-11 05:14:13,已支付
2026021700496,u0064,p005,古田银耳,干货,福建省,福州,68.00,3,2026-02-17 04:27:13,已支付
2026032900497,u0059,p007,福鼎白茶,茶叶,福建省,泉州,180.00,0,2026-03-29 15:13:14,未支付
2026051300498,u0056,p002,安溪铁观音,茶叶,福建省,厦门,150.00,4,2026-05-13 20:52:31,已退款
2026052400499,u0048,p006,莆田桂圆干,干货,浙江省,杭州,45.00,5,2026-05-24 03:49:34,已支付
2026010500500,u0014,p005,古田银耳,干货,福建省,厦门,68.00,2,2026-01-05 19:24:05,已支付
2026050600501,u0120,p011,厦门芒果干,干货,福建省,泉州,38.00,0,2026-05-06 18:02:07,已退款
2026011900502,u0022,p002,安溪铁观音,茶叶,福建省,泉州,150.00,3,2026-01-19 20:37:13,已支付
2026012300503,u0121,p009,闽北香菇,干货,上海市,上海,55.00,2,2026-01-23 16:41:18,已退款
2026030900504,u0086,p009,闽北香菇,干货,浙江省,杭州,55.00,1,2026-03-09 22:18:50,已支付
