order_id,user_id,product_id,price,quantity,sales_amount,order_time,order_date,month_num,week_num,pay_status
2026022200334,u0176,p009,55.00,3,165.00,2026-02-22 19:07:07,2026-02-22,2,8,已支付
2026012900335,u0168,p009,55.00,4,220.00,2026-01-29 10:05:03,2026-01-29,1,5,已支付
2026022800336,u0159,p008,28.00,2,56.00,2026-02-28 21:54:03,2026-02-28,2,9,已退款
2026032400338,u0050,p008,28.00,4,112.00,2026-03-24 17:29:57,2026-03-24,3,13,已支付
2026031800340,u0011,p001,199.00,2,398.00,2026-03-18 17:25:59,2026-03-18,3,12,已支付
2026051800341,u0141,p010,120.00,2,240.00,2026-05-18 17:42:51,2026-05-18,5,21,已退款
2026041900342,u0067,p012,42.00,1,42.00,2026-04-19 02:20:18,2026-04-19,4,16,已支付
2026041800343,u0016,p011,38.00,3,114.00,2026-04-18 13:23:15,2026-04-18,4,16,已支付
2026020400344,u0005,p006,45.00,1,45.00,2026-02-04 10:15:03,2026-02-04,2,6,未支付
2026041700345,u0121,p011,38.00,2,76.00,2026-04-17 02:49:10,2026-04-17,4,16,已支付
2026022300346,u0053,p004,20.00,2,40.00,2026-02-23 14:17:38,2026-02-23,2,9,已退款
2026031300347,u0138,p004,20.00,1,20.00,2026-03-13 12:30:44,2026-03-13,3,11,已支付
2026051200348,u0017,p011,38.00,5,190.00,2026-05-12 02:09:22,2026-05-12,5,20,已支付
2026020500349,u0059,p004,20.00,2,40.00,2026-02-05 03:01:58,2026-02-05,2,6,已支付
2026012100350,u0180,p010,120.00,4,480.00,2026-01-21 05:45:16,2026-01-21,1,4,未支付
2026050400351,u0176,p004,20.00,1,20.00,2026-05-04 04:11:13,2026-05-04,5,19,已支付
2026021200352,u0122,p003,35.50,4,142.00,2026-02-12 19:04:49,2026-02-12,2,7,未支付
2026030500354,u0012,p007,180.00,4,720.00,2026-03-05 04:22:25,2026-03-05,3,10,已支付
2026012000355,u0043,p004,20.00,5,100.00,2026-01-20 11:49:17,2026-01-20,1,4,已支付
2026040700357,u0110,p005,68.00,1,68.00,2026-04-07 20:39:50,2026-04-07,4,15,未支付
2026050100358,u0161,p011,38.00,5,190.00,2026-05-01 03:26:12,2026-05-01,5,18,已支付
2026041700359,u0054,p003,35.50,2,71.00,2026-04-17 06:18:28,2026-04-17,4,16,已支付
2026011700361,u0114,p004,20.00,3,60.00,2026-01-17 01:54:59,2026-01-17,1,3,已支付
2026022300362,u0144,p004,20.00,3,60.00,2026-02-23 12:29:31,2026-02-23,2,9,已支付
2026020200363,u0057,p012,42.00,1,42.00,2026-02-02 08:25:35,2026-02-02,2,6,已支付
2026022200365,u0193,p004,20.00,5,100.00,2026-02-22 09:10:06,2026-02-22,2,8,已支付
2026022800366,u0065,p006,45.00,4,180.00,2026-02-28 10:07:43,2026-02-28,2,9,未支付
2026050700367,u0078,p010,120.00,5,600.00,2026-05-07 09:01:53,2026-05-07,5,19,已支付
2026021700368,u0041,p005,68.00,1,68.00,2026-02-17 18:07:39,2026-02-17,2,8,未支付
2026021500369,u0003,p010,120.00,2,240.00,2026-02-15 07:28:38,2026-02-15,2,7,未支付
2026020400371,u0110,p010,120.00,5,600.00,2026-02-04 02:52:21,2026-02-04,2,6,已支付
2026050700372,u0005,p012,42.00,5,210.00,2026-05-07 11:52:07,2026-05-07,5,19,已支付
2026012800373,u0048,p006,45.00,1,45.00,2026-01-28 09:00:36,2026-01-28,1,5,已支付
2026020800374,u0150,p001,199.00,2,398.00,2026-02-08 10:23:16,2026-02-08,2,6,已退款
2026022000375,u0109,p011,38.00,4,152.00,2026-02-20 14:55:35,2026-02-20,2,8,已支付
2026031000376,u0098,p002,150.00,2,300.00,2026-03-10 22:05:29,2026-03-10,3,11,已支付
2026011900378,u0079,p002,150.00,5,750.00,2026-01-19 04:16:51,2026-01-19,1,4,已支付
2026042000379,u0124,p001,199.00,2,398.00,2026-04-20 03:51:17,2026-04-20,4,17,已支付
2026031400380,u0097,p011,38.00,5,190.00,2026-03-14 09:32:12,2026-03-14,3,11,已退款
2026012500382,u0066,p006,45.00,4,180.00,2026-01-25 09:25:55,2026-01-25,1,4,已支付
2026031800383,u0124,p002,150.00,4,600.00,2026-03-18 21:33:44,2026-03-18,3,12,未支付
2026052200384,u0111,p011,38.00,1,38.00,2026-05-22 06:31:15,2026-05-22,5,21,已支付
2026050600386,u0199,p009,55.00,1,55.00,2026-05-06 08:24:23,2026-05-06,5,19,已支付
2026021000387,u0085,p008,28.00,2,56.00,2026-02-10 00:40:52,2026-02-10,2,7,已支付
2026020500388,u0094,p010,120.00,3,360.00,2026-02-05 06:10:47,2026-02-05,2,6,已退款
2026051300390,u0061,p001,199.00,4,796.00,2026-05-13 23:35:34,2026-05-13,5,20,已支付
2026051000391,u0122,p011,38.00,5,190.00,2026-05-10 17:31:48,2026-05-10,5,19,已支付
2026011500392,u0184,p010,120.00,5,600.00,2026-01-15 17:33:01,2026-01-15,1,3,已支付
2026041500395,u0029,p010,120.00,5,600.00,2026-04-15 13:26:03,2026-04-15,4,16,已支付
2026051600396,u0160,p001,199.00,2,398.00,2026-05-16 05:05:07,2026-05-16,5,20,已退款
2026010900397,u0124,p011,38.00,2,76.00,2026-01-09 23:12:44,2026-01-09,1,2,已支付
2026011500398,u0149,p012,42.00,2,84.00,2026-01-15 17:49:33,2026-01-15,1,3,已支付
2026052800401,u0068,p011,38.00,1,38.00,2026-05-28 08:14:52,2026-05-28,5,22,已支付
2026050400402,u0042,p004,20.00,4,80.00,2026-05-04 04:54:35,2026-05-04,5,19,已支付
2026022500403,u0179,p002,150.00,2,300.00,2026-02-25 01:02:51,2026-02-25,2,9,已支付
2026010600404,u0067,p010,120.00,1,120.00,2026-01-06 16:59:59,2026-01-06,1,2,已支付
2026021100405,u0161,p008,28.00,2,56.00,2026-02-11 03:38:21,2026-02-11,2,7,已支付
2026042000406,u0027,p002,150.00,1,150.00,2026-04-20 02:27:50,2026-04-20,4,17,已支付
2026010800407,u0199,p008,28.00,4,112.00,2026-01-08 15:14:12,2026-01-08,1,2,已支付
2026051500409,u0055,p004,20.00,4,80.00,2026-05-15 13:23:58,2026-05-15,5,20,未支付
2026040500410,u0118,p010,120.00,4,480.00,2026-04-05 04:20:25,2026-04-05,4,14,未支付
2026031500411,u0005,p011,38.00,4,152.00,2026-03-15 16:16:05,2026-03-15,3,11,已支付
2026030800412,u0149,p001,199.00,5,995.00,2026-03-08 14:52:56,2026-03-08,3,10,已支付
2026052000413,u0059,p003,35.50,2,71.00,2026-05-20 01:26:20,2026-05-20,5,21,已支付
2026030200414,u0109,p011,38.00,4,152.00,2026-03-02 05:13:50,2026-03-02,3,10,已支付
2026051000417,u0044,p001,199.00,1,199.00,2026-05-10 19:43:55,2026-05-10,5,19,已支付
2026010200418,u0105,p006,45.00,4,180.00,2026-01-02 22:14:08,2026-01-02,1,1,已支付
2026050800419,u0037,p011,38.00,1,38.00,2026-05-08 12:04:12,2026-05-08,5,19,已支付
2026012300420,u0076,p009,55.00,2,110.00,2026-01-23 04:31:31,2026-01-23,1,4,未支付
2026031200421,u0173,p004,20.00,5,100.00,2026-03-12 16:56:14,2026-03-12,3,11,已支付
2026052100422,u0187,p002,150.00,5,750.00,2026-05-21 13:14:37,2026-05-21,5,21,已支付
2026011300423,u0187,p012,42.00,1,42.00,2026-01-13 16:17:22,2026-01-13,1,3,已支付
2026013100426,u0171,p004,20.00,1,20.00,2026-01-31 13:00:46,2026-01-31,1,5,已退款
2026042900427,u0070,p003,35.50,4,142.00,2026-04-29 18:20:36,2026-04-29,4,18,已支付
2026041700428,u0065,p005,68.00,3,204.00,2026-04-17 11:20:57,2026-04-17,4,16,已支付
2026051800429,u0038,p010,120.00,4,480.00,2026-05-18 06:45:08,2026-05-18,5,21,已支付
2026050700430,u0042,p003,35.50,3,106.50,2026-05-07 06:30:49,2026-05-07,5,19,已支付
2026032500431,u0192,p006,45.00,3,135.00,2026-03-25 00:00:16,2026-03-25,3,13,已支付
2026042000432,u0069,p010,120.00,2,240.00,2026-04-20 18:25:49,2026-04-20,4,17,已支付
2026020900433,u0177,p007,180.00,2,360.00,2026-02-09 19:04:37,2026-02-09,2,7,已支付
2026011000434,u0055,p005,68.00,3,204.00,2026-01-10 08:03:53,2026-01-10,1,2,已退款
2026020100435,u0069,p007,180.00,3,540.00,2026-02-01 07:21:16,2026-02-01,2,5,未支付
2026042900437,u0066,p002,150.00,5,750.00,2026-04-29 10:44:35,2026-04-29,4,18,未支付
2026012900438,u0171,p004,20.00,5,100.00,2026-01-29 06:50:29,2026-01-29,1,5,已支付
2026032000440,u0076,p008,28.00,5,140.00,2026-03-20 16:29:34,2026-03-20,3,12,已支付
2026032900441,u0183,p005,68.00,4,272.00,2026-03-29 02:05:55,2026-03-29,3,13,已支付
2026030400442,u0028,p009,55.00,3,165.00,2026-03-04 02:43:57,2026-03-04,3,10,已支付
2026041900443,u0100,p005,68.00,2,136.00,2026-04-19 06:12:38,2026-04-19,4,16,已退款
2026051300445,u0060,p003,35.50,1,35.50,2026-05-13 19:54:18,2026-05-13,5,20,已支付
2026013000446,u0141,p007,180.00,5,900.00,2026-01-30 13:30:37,2026-01-30,1,5,已支付
2026042800447,u0073,p007,180.00,1,180.00,2026-04-28 10:51:14,2026-04-28,4,18,已支付
2026010200448,u0159,p005,68.00,3,204.00,2026-01-02 00:54:55,2026-01-02,1,1,已支付
2026020500449,u0069,p003,35.50,3,106.50,2026-02-05 23:40:41,2026-02-05,2,6,未支付
2026012900450,u0012,p006,45.00,3,135.00,2026-01-29 07:23:32,2026-01-29,1,5,已退款
2026032400451,u0135,p012,42.00,2,84.00,2026-03-24 23:24:22,2026-03-24,3,13,已支付
2026033100452,u0179,p011,38.00,1,38.00,2026-03-31 01:58:52,2026-03-31,3,14,已支付
2026021000453,u0108,p001,199.00,2,398.00,2026-02-10 01:01:06,2026-02-10,2,7,已支付
2026012800454,u0195,p002,150.00,3,450.00,2026-01-28 06:14:46,2026-01-28,1,5,已退款
2026040600455,u0103,p002,150.00,1,150.00,2026-04-06 20:51:51,2026-04-06,4,15,已退款
2026040900456,u0151,p012,42.00,2,84.00,2026-04-09 16:26:31,2026-04-09,4,15,已支付
2026041200459,u0030,p008,28.00,3,84.00,2026-04-12 07:31:59,2026-04-12,4,15,已支付
2026010400460,u0125,p002,150.00,2,300.00,2026-01-04 02:14:44,2026-01-04,1,1,已支付
2026020400462,u0041,p010,120.00,5,600.00,2026-02-04 00:14:06,2026-02-04,2,6,已支付
2026040900463,u0114,p007,180.00,4,720.00,2026-04-09 07:58:07,2026-04-09,4,15,已支付
2026010600464,u0183,p011,38.00,2,76.00,2026-01-06 01:06:19,2026-01-06,1,2,已退款
2026021000465,u0099,p007,180.00,3,540.00,2026-02-10 01:32:29,2026-02-10,2,7,已支付
2026020700466,u0033,p010,120.00,3,360.00,2026-02-07 11:05:27,2026-02-07,2,6,已支付
2026041200467,u0042,p003,35.50,5,177.50,2026-04-12 12:33:09,2026-04-12,4,15,已支付
2026052300468,u0072,p001,199.00,5,995.00,2026-05-23 07:36:13,2026-05-23,5,21,已退款
2026032500469,u0137,p008,28.00,2,56.00,2026-03-25 02:47:07,2026-03-25,3,13,未支付
2026012200470,u0111,p005,68.00,2,136.00,2026-01-22 19:55:47,2026-01-22,1,4,已支付
2026022400471,u0091,p003,35.50,1,35.50,2026-02-24 13:30:08,2026-02-24,2,9,已支付
2026011900472,u0121,p008,28.00,2,56.00,2026-01-19 21:10:12,2026-01-19,1,4,已支付
2026041300475,u0018,p004,20.00,1,20.00,2026-04-13 01:20:21,2026-04-13,4,16,已退款
2026022400476,u0098,p011,38.00,3,114.00,2026-02-24 03:33:16,2026-02-24,2,9,已退款
2026012800477,u0015,p005,68.00,5,340.00,2026-01-28 15:16:38,2026-01-28,1,5,已支付
2026012400478,u0096,p012,42.00,1,42.00,2026-01-24 08:18:38,2026-01-24,1,4,已支付
2026041000479,u0071,p007,180.00,2,360.00,2026-04-10 20:31:56,2026-04-10,4,15,已支付
2026012300480,u0021,p005,68.00,2,136.00,2026-01-23 08:48:31,2026-01-23,1,4,已支付
2026050700481,u0057,p010,120.00,3,360.00,2026-05-07 18:04:53,2026-05-07,5,19,已支付
2026052500483,u0158,p011,38.00,2,76.00,2026-05-25 07:36:16,2026-05-25,5,22,未支付
2026031900484,u0168,p011,38.00,1,38.00,2026-03-19 10:14:33,2026-03-19,3,12,已支付
2026021600485,u0028,p006,45.00,4,180.00,2026-02-16 13:13:46,2026-02-16,2,8,已支付
2026041100486,u0172,p004,20.00,4,80.00,2026-04-11 09:02:20,2026-04-11,4,15,已退款
2026031100487,u0037,p012,42.00,4,168.00,2026-03-11 10:18:45,2026-03-11,3,11,已支付
2026041300488,u0071,p011,38.00,1,38.00,2026-04-13 10:09:25,2026-04-13,4,16,已支付
2026011700489,u0088,p001,199.00,4,796.00,2026-01-17 05:52:46,2026-01-17,1,3,已支付
2026012700491,u0032,p006,45.00,4,180.00,2026-01-27 23:59:37,2026-01-27,1,5,已支付
2026031900492,u0194,p001,199.00,5,995.00,2026-03-19 16:20:15,2026-03-19,3,12,已支付
2026013000493,u0092,p005,68.00,4,272.00,2026-01-30 09:12:00,2026-01-30,1,5,已支付
2026011100495,u0106,p003,35.50,3,106.50,2026-01-11 05:14:13,2026-01-11,1,2,已支付
2026021700496,u0064,p005,68.00,3,204.00,2026-02-17 04:27:13,2026-02-17,2,8,已支付
2026051300498,u0056,p002,150.00,4,600.00,2026-05-13 20:52:31,2026-05-13,5,20,已退款
2026052400499,u0048,p006,45.00,5,225.00,2026-05-24 03:49:34,2026-05-24,5,21,已支付
2026010500500,u0014,p005,68.00,2,136.00,2026-01-05 19:24:05,2026-01-05,1,2,已支付
2026011900502,u0022,p002,150.00,3,450.00,2026-01-19 20:37:13,2026-01-19,1,4,已支付
2026012300503,u0121,p009,55.00,2,110.00,2026-01-23 16:41:18,2026-01-23,1,4,已退款
2026030900504,u0086,p009,55.00,1,55.00,2026-03-09 22:18:50,2026-03-09,3,11,已支付
2026012400505,u0148,p006,45.00,4,180.00,2026-01-24 02:34:32,2026-01-24,1,4,未支付
2026032700507,u0050,p005,68.00,4,272.00,2026-03-27 15:04:30,2026-03-27,3,13,已支付
2026052200508,u0178,p009,55.00,4,220.00,2026-05-22 04:05:52,2026-05-22,5,21,已支付
2026053000510,u0120,p003,35.50,1,35.50,2026-05-30 10:16:44,2026-05-30,5,22,已支付
2026021400511,u0193,p003,35.50,4,142.00,2026-02-14 04:48:52,2026-02-14,2,7,已支付
2026011500512,u0127,p010,120.00,2,240.00,2026-01-15 23:15:53,2026-01-15,1,3,已支付
2026022500513,u0045,p011,38.00,4,152.00,2026-02-25 02:20:27,2026-02-25,2,9,已支付
2026021900514,u0155,p009,55.00,1,55.00,2026-02-19 09:57:27,2026-02-19,2,8,已支付
2026031200515,u0141,p006,45.00,2,90.00,2026-03-12 05:44:46,2026-03-12,3,11,未支付
2026012600516,u0103,p007,180.00,5,900.00,2026-01-26 11:52:21,2026-01-26,1,5,已退款
2026050200517,u0100,p004,20.00,3,60.00,2026-05-02 22:40:59,2026-05-02,5,18,已退款
2026011400518,u0129,p007,180.00,5,900.00,2026-01-14 02:32:53,2026-01-14,1,3,已退款
2026012400519,u0091,p008,28.00,4,112.00,2026-01-24 18:13:05,2026-01-24,1,4,未支付
2026042000520,u0005,p004,20.00,4,80.00,2026-04-20 18:29:23,2026-04-20,4,17,未支付
2026011400523,u0199,p006,45.00,4,180.00,2026-01-14 12:45:03,2026-01-14,1,3,已支付
2026042900524,u0097,p001,199.00,2,398.00,2026-04-29 17:24:50,2026-04-29,4,18,已支付
2026012000527,u0052,p001,199.00,5,995.00,2026-01-20 08:41:39,2026-01-20,1,4,已支付
2026021000528,u0102,p011,38.00,4,152.00,2026-02-10 16:10:35,2026-02-10,2,7,已支付
2026041000529,u0077,p012,42.00,1,42.00,2026-04-10 10:40:41,2026-04-10,4,15,已支付
2026012600530,u0105,p008,28.00,1,28.00,2026-01-26 06:12:27,2026-01-26,1,5,已支付
2026020600533,u0044,p007,180.00,1,180.00,2026-02-06 00:32:08,2026-02-06,2,6,已支付
2026022600535,u0134,p002,150.00,5,750.00,2026-02-26 16:47:00,2026-02-26,2,9,已支付
2026010600536,u0142,p002,150.00,2,300.00,2026-01-06 13:36:47,2026-01-06,1,2,已支付
2026051000538,u0142,p004,20.00,5,100.00,2026-05-10 02:13:18,2026-05-10,5,19,已退款
2026011800539,u0004,p005,68.00,1,68.00,2026-01-18 02:46:57,2026-01-18,1,3,已支付
2026032300540,u0194,p009,55.00,4,220.00,2026-03-23 07:01:15,2026-03-23,3,13,已支付
2026021500541,u0046,p009,55.00,4,220.00,2026-02-15 12:56:56,2026-02-15,2,7,已支付
2026040200542,u0106,p010,120.00,1,120.00,2026-04-02 12:18:45,2026-04-02,4,14,已退款
2026022800543,u0053,p001,199.00,3,597.00,2026-02-28 02:57:15,2026-02-28,2,9,未支付
2026011200544,u0168,p003,35.50,3,106.50,2026-01-12 23:32:48,2026-01-12,1,3,已支付
2026022000545,u0035,p010,120.00,2,240.00,2026-02-20 01:08:57,2026-02-20,2,8,已支付
2026041800546,u0053,p007,180.00,4,720.00,2026-04-18 02:52:53,2026-04-18,4,16,已支付
2026032900547,u0185,p004,20.00,2,40.00,2026-03-29 15:49:45,2026-03-29,3,13,已支付
2026013100548,u0069,p011,38.00,1,38.00,2026-01-31 20:49:04,2026-01-31,1,5,已支付
2026031100549,u0081,p011,38.00,2,76.00,2026-03-11 04:52:39,2026-03-11,3,11,已退款
2026031200550,u0103,p010,120.00,2,240.00,2026-03-12 19:34:03,2026-03-12,3,11,已支付
2026051200551,u0187,p011,38.00,4,152.00,2026-05-12 02:41:55,2026-05-12,5,20,未支付
2026051000553,u0079,p002,150.00,1,150.00,2026-05-10 16:33:10,2026-05-10,5,19,已支付
2026040300556,u0046,p004,20.00,1,20.00,2026-04-03 00:47:33,2026-04-03,4,14,已支付
2026052400557,u0099,p004,20.00,2,40.00,2026-05-24 09:06:55,2026-05-24,5,21,已退款
2026043000558,u0111,p005,68.00,3,204.00,2026-04-30 03:20:57,2026-04-30,4,18,已退款
2026011200559,u0041,p009,55.00,2,110.00,2026-01-12 12:17:24,2026-01-12,1,3,已支付
2026042300560,u0002,p005,68.00,2,136.00,2026-04-23 14:15:18,2026-04-23,4,17,已支付
2026042800561,u0041,p001,199.00,3,597.00,2026-04-28 05:36:05,2026-04-28,4,18,已支付
2026052000562,u0145,p004,20.00,3,60.00,2026-05-20 13:17:16,2026-05-20,5,21,未支付
2026010400563,u0032,p009,55.00,1,55.00,2026-01-04 00:39:46,2026-01-04,1,1,已支付
2026041600564,u0028,p002,150.00,3,450.00,2026-04-16 19:19:41,2026-04-16,4,16,已支付
2026012400565,u0161,p009,55.00,5,275.00,2026-01-24 11:22:56,2026-01-24,1,4,未支付
2026041500566,u0050,p006,45.00,4,180.00,2026-04-15 08:00:13,2026-04-15,4,16,已支付
2026051600567,u0073,p005,68.00,4,272.00,2026-05-16 15:03:13,2026-05-16,5,20,已支付
2026022600568,u0046,p001,199.00,3,597.00,2026-02-26 20:44:20,2026-02-26,2,9,未支付
2026031500570,u0151,p003,35.50,3,106.50,2026-03-15 06:27:58,2026-03-15,3,11,已支付
2026030300571,u0119,p005,68.00,1,68.00,2026-03-03 13:04:30,2026-03-03,3,10,已支付
2026050500573,u0141,p008,28.00,2,56.00,2026-05-05 10:11:09,2026-05-05,5,19,已退款
2026051500574,u0015,p010,120.00,4,480.00,2026-05-15 16:49:20,2026-05-15,5,20,已退款
2026021400575,u0128,p009,55.00,1,55.00,2026-02-14 06:36:07,2026-02-14,2,7,已支付
2026021700576,u0122,p011,38.00,3,114.00,2026-02-17 19:44:50,2026-02-17,2,8,已支付
2026032600577,u0130,p008,28.00,3,84.00,2026-03-26 12:50:40,2026-03-26,3,13,已支付
2026040600578,u0061,p010,120.00,3,360.00,2026-04-06 04:29:30,2026-04-06,4,15,已支付
2026022800579,u0087,p001,199.00,2,398.00,2026-02-28 07:12:27,2026-02-28,2,9,已支付
2026040900580,u0080,p004,20.00,3,60.00,2026-04-09 00:39:02,2026-04-09,4,15,已支付
2026053000581,u0040,p005,68.00,4,272.00,2026-05-30 12:23:59,2026-05-30,5,22,已退款
2026022600582,u0139,p004,20.00,1,20.00,2026-02-26 03:55:39,2026-02-26,2,9,已支付
2026052400584,u0151,p009,55.00,2,110.00,2026-05-24 05:32:19,2026-05-24,5,21,已支付
2026010400585,u0162,p003,35.50,2,71.00,2026-01-04 19:18:48,2026-01-04,1,1,已支付
2026033000588,u0016,p012,42.00,4,168.00,2026-03-30 07:24:14,2026-03-30,3,14,已支付
2026022200589,u0200,p010,120.00,2,240.00,2026-02-22 01:35:51,2026-02-22,2,8,已退款
2026052500590,u0023,p012,42.00,5,210.00,2026-05-25 11:03:09,2026-05-25,5,22,已支付
2026051700591,u0191,p008,28.00,2,56.00,2026-05-17 07:27:18,2026-05-17,5,20,已支付
2026011800592,u0182,p004,20.00,3,60.00,2026-01-18 09:29:34,2026-01-18,1,3,已支付
2026011400593,u0074,p008,28.00,1,28.00,2026-01-14 20:43:37,2026-01-14,1,3,未支付
2026030100597,u0078,p012,42.00,3,126.00,2026-03-01 11:40:25,2026-03-01,3,9,已支付
2026043000598,u0020,p005,68.00,4,272.00,2026-04-30 14:55:09,2026-04-30,4,18,已支付
2026041800599,u0098,p002,150.00,5,750.00,2026-04-18 20:57:41,2026-04-18,4,16,已退款
2026052700600,u0158,p009,55.00,5,275.00,2026-05-27 01:04:34,2026-05-27,5,22,已支付
2026010300602,u0072,p008,28.00,5,140.00,2026-01-03 07:07:26,2026-01-03,1,1,已支付
2026010600604,u0114,p011,38.00,4,152.00,2026-01-06 16:47:48,2026-01-06,1,2,已支付
2026021500605,u0077,p001,199.00,5,995.00,2026-02-15 12:46:41,2026-02-15,2,7,未支付
2026032300606,u0043,p009,55.00,5,275.00,2026-03-23 20:46:59,2026-03-23,3,13,已退款
2026051000607,u0103,p010,120.00,5,600.00,2026-05-10 13:47:59,2026-05-10,5,19,未支付
2026053000608,u0188,p011,38.00,1,38.00,2026-05-30 18:33:06,2026-05-30,5,22,已支付
2026021600609,u0194,p011,38.00,1,38.00,2026-02-16 10:29:17,2026-02-16,2,8,已支付
2026050600610,u0007,p005,68.00,2,136.00,2026-05-06 03:24:16,2026-05-06,5,19,已支付
2026051700611,u0028,p012,42.00,1,42.00,2026-05-17 07:21:55,2026-05-17,5,20,已退款
2026052400613,u0055,p001,199.00,3,597.00,2026-05-24 19:02:08,2026-05-24,5,21,未支付
2026041500615,u0077,p002,150.00,4,600.00,2026-04-15 03:01:29,2026-04-15,4,16,未支付
2026020800616,u0178,p012,42.00,3,126.00,2026-02-08 16:23:39,2026-02-08,2,6,已退款
2026052000617,u0103,p007,180.00,4,720.00,2026-05-20 18:35:55,2026-05-20,5,21,已支付
2026010800618,u0001,p001,199.00,1,199.00,2026-01-08 01:05:17,2026-01-08,1,2,已支付
2026020900619,u0014,p001,199.00,4,796.00,2026-02-09 06:43:39,2026-02-09,2,7,未支付
2026031700620,u0006,p002,150.00,4,600.00,2026-03-17 11:02:21,2026-03-17,3,12,已退款
2026032900621,u0095,p004,20.00,1,20.00,2026-03-29 19:42:02,2026-03-29,3,13,已退款
2026041300623,u0048,p012,42.00,5,210.00,2026-04-13 02:42:44,2026-04-13,4,16,未支付
2026033100624,u0106,p008,28.00,2,56.00,2026-03-31 10:06:47,2026-03-31,3,14,未支付
2026053000625,u0103,p007,180.00,4,720.00,2026-05-30 18:13:06,2026-05-30,5,22,已支付
2026051900626,u0123,p012,42.00,5,210.00,2026-05-19 23:58:54,2026-05-19,5,21,已支付
2026021600627,u0123,p006,45.00,5,225.00,2026-02-16 16:15:33,2026-02-16,2,8,已支付
2026040800628,u0125,p009,55.00,2,110.00,2026-04-08 18:36:11,2026-04-08,4,15,已支付
2026022800629,u0194,p007,180.00,3,540.00,2026-02-28 01:24:30,2026-02-28,2,9,已支付
2026033000630,u0107,p002,150.00,5,750.00,2026-03-30 08:51:06,2026-03-30,3,14,未支付
2026040400631,u0106,p002,150.00,1,150.00,2026-04-04 09:53:14,2026-04-04,4,14,已支付
2026040800632,u0102,p008,28.00,1,28.00,2026-04-08 16:26:26,2026-04-08,4,15,已支付
2026032000633,u0035,p012,42.00,5,210.00,2026-03-20 18:26:39,2026-03-20,3,12,已支付
2026050700634,u0175,p011,38.00,2,76.00,2026-05-07 10:29:59,2026-05-07,5,19,已支付
2026020200637,u0159,p003,35.50,3,106.50,2026-02-02 05:07:41,2026-02-02,2,6,已退款
2026040900639,u0051,p010,120.00,4,480.00,2026-04-09 02:20:03,2026-04-09,4,15,已退款
2026040900640,u0164,p010,120.00,2,240.00,2026-04-09 19:59:10,2026-04-09,4,15,已退款
2026052300642,u0163,p007,180.00,1,180.00,2026-05-23 01:12:35,2026-05-23,5,21,已退款
2026030600643,u0029,p004,20.00,3,60.00,2026-03-06 02:41:29,2026-03-06,3,10,已支付
2026052500644,u0119,p007,180.00,5,900.00,2026-05-25 01:28:23,2026-05-25,5,22,已支付
2026030400645,u0121,p002,150.00,4,600.00,2026-03-04 03:56:33,2026-03-04,3,10,已退款
2026030600646,u0002,p008,28.00,5,140.00,2026-03-06 05:55:46,2026-03-06,3,10,已支付
2026020400647,u0052,p010,120.00,2,240.00,2026-02-04 02:15:16,2026-02-04,2,6,已退款
2026032400648,u0169,p010,120.00,1,120.00,2026-03-24 06:39:46,2026-03-24,3,13,已支付
2026010100649,u0106,p003,35.50,4,142.00,2026-01-01 07:14:00,2026-01-01,1,1,已支付
2026043000650,u0009,p009,55.00,5,275.00,2026-04-30 16:58:40,2026-04-30,4,18,未支付
2026022200651,u0054,p007,180.00,5,900.00,2026-02-22 20:31:08,2026-02-22,2,8,已支付
2026051700652,u0024,p011,38.00,5,190.00,2026-05-17 21:42:22,2026-05-17,5,20,未支付
2026011900654,u0116,p007,180.00,2,360.00,2026-01-19 22:45:45,2026-01-19,1,4,已支付
2026030300655,u0158,p008,28.00,3,84.00,2026-03-03 19:53:11,2026-03-03,3,10,未支付
2026031300656,u0094,p003,35.50,3,106.50,2026-03-13 16:08:39,2026-03-13,3,11,已支付
2026042500657,u0095,p001,199.00,5,995.00,2026-04-25 03:43:12,2026-04-25,4,17,已支付
2026012500658,u0038,p010,120.00,4,480.00,2026-01-25 23:17:42,2026-01-25,1,4,已支付
2026011200659,u0200,p003,35.50,5,177.50,2026-01-12 06:47:08,2026-01-12,1,3,已支付
2026012000661,u0123,p011,38.00,4,152.00,2026-01-20 15:57:56,2026-01-20,1,4,未支付
2026021800662,u0180,p005,68.00,4,272.00,2026-02-18 12:13:35,2026-02-18,2,8,已支付
2026032100663,u0111,p001,199.00,2,398.00,2026-03-21 18:59:19,2026-03-21,3,12,已支付
2026051500664,u0067,p006,45.00,4,180.00,2026-05-15 10:16:25,2026-05-15,5,20,已支付
2026021100666,u0013,p011,38.00,4,152.00,2026-02-11 01:05:02,2026-02-11,2,7,未支付
2026052600667,u0097,p011,38.00,5,190.00,2026-05-26 21:12:37,2026-05-26,5,22,已支付
2026042900668,u0195,p005,68.00,4,272.00,2026-04-29 05:26:16,2026-04-29,4,18,已支付
2026022100669,u0024,p007,180.00,5,900.00,2026-02-21 19:13:55,2026-02-21,2,8,已支付
2026020300670,u0054,p001,199.00,1,199.00,2026-02-03 16:06:17,2026-02-03,2,6,已支付
2026041200671,u0166,p007,180.00,3,540.00,2026-04-12 15:36:00,2026-04-12,4,15,已退款
2026040600673,u0082,p011,38.00,2,76.00,2026-04-06 12:57:24,2026-04-06,4,15,已支付
